Date,Product_ID,Product_Name,Category,Warehouse,Units_Sold,Inventory_Left,Price,Demand_Forecast
2024-01-09,P022,Product_22,Clothing,W3,33,57,135.71,26
2024-01-09,P023,Product_23,Electronics,W3,44,57,946.82,34
2024-01-09,P024,Product_24,Electronics,W2,14,77,393.16,20
2024-01-09,P025,Product_25,Groceries,W3,15,76,33.23,10
2024-01-09,P026,Product_26,Stationery,W3,19,86,40.91,23
2024-01-09,P027,Product_27,Electronics,W2,16,82,654.78,10
2024-01-09,P028,Product_28,Electronics,W2,44,55,827.13,34
2024-01-09,P029,Product_29,Electronics,W2,15,86,526.23,17
2024-01-09,P030,Product_30,Stationery,W3,27,79,47.78,28
2024-01-09,P031,Product_31,Clothing,W2,13,83,108.82,13
2024-01-09,P032,Product_32,Electronics,W1,12,95,496.76,10
2024-01-09,P033,Product_33,Groceries,W3,13,95,73.53,33
2024-01-09,P034,Product_34,Clothing,W2,37,70,184.02,31
2024-01-09,P035,Product_35,Stationery,W1,4,90,48.47,20
2024-01-09,P036,Product_36,Stationery,W1,37,62,20.5,31
2024-01-09,P037,Product_37,Clothing,W3,18,91,227.08,29
2024-01-09,P038,Product_38,Clothing,W1,15,88,118.31,16
2024-01-09,P039,Product_39,Electronics,W3,16,81,744.64,28
2024-01-09,P040,Product_40,Stationery,W1,20,71,23.9,20
2024-01-09,P041,Product_41,Groceries,W3,26,74,60.08,20
2024-01-09,P042,Product_42,Clothing,W3,23,73,191.94,22
2024-01-09,P043,Product_43,Groceries,W1,28,74,53.36,28
2024-01-09,P044,Product_44,Groceries,W2,25,75,52.69,26
2024-01-09,P045,Product_45,Stationery,W2,11,96,138.1,14
2024-01-09,P046,Product_46,Clothing,W1,20,87,104.87,37
2024-01-09,P047,Product_47,Electronics,W1,14,88,904.34,20
2024-01-09,P048,Product_48,Stationery,W1,28,65,10.84,29
2024-01-09,P049,Product_49,Stationery,W1,28,67,109.3,21
2024-01-09,P050,Product_50,Groceries,W3,34,68,81.68,22
2024-01-10,P001,Product_1,Stationery,W1,30,77,17.83,23
2024-01-10,P002,Product_2,Clothing,W3,19,74,87.07,22
2024-01-10,P003,Product_3,Groceries,W2,25,80,80.0,26
2024-01-10,P004,Product_4,Stationery,W1,0,91,18.02,16
2024-01-10,P005,Product_5,Clothing,W3,36,68,105.38,38
2024-01-10,P006,Product_6,Electronics,W1,31,77,617.65,34
2024-01-10,P007,Product_7,Clothing,W2,32,63,253.32,22
2024-01-10,P008,Product_8,Stationery,W1,9,94,144.81,11
2024-01-10,P009,Product_9,Stationery,W3,35,74,44.56,38
2024-01-10,P010,Product_10,Electronics,W1,29,67,569.57,36
2024-01-10,P011,Product_11,Groceries,W1,45,56,15.97,37
2024-01-10,P012,Product_12,Groceries,W1,7,100,67.29,13
2024-01-10,P013,Product_13,Groceries,W2,32,75,31.12,28
2024-01-10,P014,Product_14,Electronics,W2,9,81,897.31,12
2024-01-10,P015,Product_15,Clothing,W2,12,82,163.2,36
2024-01-10,P016,Product_16,Groceries,W2,12,96,6.48,24
2024-01-10,P017,Product_17,Clothing,W2,31,74,212.38,37
2024-01-10,P018,Product_18,Clothing,W3,8,96,169.01,17
2024-01-10,P019,Product_19,Electronics,W1,31,73,951.63,35
2024-01-10,P020,Product_20,Electronics,W2,34,74,405.24,38
2024-01-10,P021,Product_21,Electronics,W3,20,83,764.32,17
2024-01-10,P022,Product_22,Groceries,W3,23,78,41.42,23
2024-01-10,P023,Product_23,Groceries,W1,7,94,42.69,10
2024-01-10,P024,Product_24,Stationery,W3,9,91,35.58,13
2024-01-10,P025,Product_25,Electronics,W1,18,82,737.64,21
2024-01-10,P026,Product_26,Electronics,W2,0,96,678.96,11
2024-01-10,P027,Product_27,Clothing,W2,36,61,201.66,33
2024-01-10,P028,Product_28,Stationery,W3,0,95,54.8,10
2024-01-10,P029,Product_29,Stationery,W2,42,55,116.41,37
2024-01-10,P030,Product_30,Electronics,W1,25,67,751.2,18
2024-01-10,P031,Product_31,Groceries,W3,20,84,59.81,27
2024-01-10,P032,Product_32,Clothing,W2,43,50,39.1,37
2024-01-10,P033,Product_33,Clothing,W2,39,64,112.71,31
2024-01-10,P034,Product_34,Stationery,W3,25,82,15.95,33
2024-01-10,P035,Product_35,Electronics,W3,15,86,333.77,11
2024-01-10,P036,Product_36,Groceries,W1,33,75,63.59,39
2024-01-10,P037,Product_37,Electronics,W2,26,65,365.64,21
2024-01-10,P038,Product_38,Clothing,W2,24,81,88.39,32
2024-01-10,P039,Product_39,Electronics,W3,14,76,863.29,18
2024-01-10,P040,Product_40,Clothing,W3,36,56,105.21,38
2024-01-10,P041,Product_41,Clothing,W2,25,76,52.07,29
2024-01-10,P042,Product_42,Groceries,W1,21,74,95.12,16
2024-01-10,P043,Product_43,Clothing,W2,43,54,67.73,36
2024-01-10,P044,Product_44,Groceries,W2,14,91,44.15,15
2024-01-10,P045,Product_45,Groceries,W1,41,51,58.14,38
2024-01-10,P046,Product_46,Groceries,W2,29,73,94.25,21
2024-01-10,P047,Product_47,Groceries,W1,34,71,46.0,30
2024-01-10,P048,Product_48,Stationery,W3,29,75,114.67,17
2024-01-10,P049,Product_49,Groceries,W1,32,73,77.83,24
2024-01-10,P050,Product_50,Stationery,W1,24,80,70.67,20
2024-01-11,P001,Product_1,Electronics,W3,42,67,651.26,39
2024-01-11,P002,Product_2,Stationery,W2,17,86,125.28,18
2024-01-11,P003,Product_3,Clothing,W1,21,72,236.64,27
2024-01-11,P004,Product_4,Clothing,W3,24,66,33.5,22
2024-01-11,P005,Product_5,Stationery,W1,24,72,12.4,37
2024-01-11,P006,Product_6,Electronics,W3,34,67,412.76,30
2024-01-11,P007,Product_7,Clothing,W3,6,90,216.25,10
2024-01-11,P008,Product_8,Electronics,W1,43,56,425.42,32
2024-01-11,P009,Product_9,Electronics,W3,13,82,341.75,12
2024-01-11,P010,Product_10,Electronics,W3,11,96,228.08,16
2024-01-11,P011,Product_11,Electronics,W3,24,79,663.16,29
2024-01-11,P012,Product_12,Stationery,W2,33,70,92.15,36
2024-01-11,P013,Product_13,Clothing,W2,23,68,284.59,26
2024-01-11,P014,Product_14,Stationery,W2,45,56,18.2,39
2024-01-11,P015,Product_15,Groceries,W3,13,96,81.24,20
2024-01-11,P016,Product_16,Groceries,W1,28,69,48.33,33
2024-01-11,P017,Product_17,Electronics,W1,42,66,930.7,35
2024-01-11,P018,Product_18,Stationery,W3,34,75,131.05,35
2024-01-11,P019,Product_19,Electronics,W2,23,81,951.56,26
2024-01-11,P020,Product_20,Clothing,W1,17,77,263.28,19
2024-01-11,P021,Product_21,Groceries,W3,34,70,77.94,35
2024-01-11,P022,Product_22,Clothing,W1,18,79,268.38,25
2024-01-11,P023,Product_23,Groceries,W1,37,65,72.89,36
2024-01-11,P024,Product_24,Groceries,W3,25,80,89.95,16
2024-01-11,P025,Product_25,Stationery,W1,37,69,34.61,34
2024-01-11,P026,Product_26,Stationery,W3,17,91,36.99,25
2024-01-11,P027,Product_27,Electronics,W1,42,51,352.23,38
2024-01-11,P028,Product_28,Electronics,W2,22,69,352.86,25
2024-01-11,P029,Product_29,Electronics,W2,19,74,794.07,16
2024-01-11,P030,Product_30,Clothing,W1,30,76,131.15,28
2024-01-11,P031,Product_31,Groceries,W3,12,92,5.51,11
2024-01-11,P032,Product_32,Groceries,W1,27,79,21.54,31
2024-01-11,P033,Product_33,Electronics,W2,21,72,508.43,31
2024-01-11,P034,Product_34,Electronics,W2,3,88,368.08,10
2024-01-11,P035,Product_35,Electronics,W1,2,107,438.24,15
2024-01-11,P036,Product_36,Groceries,W1,28,73,57.27,26
2024-01-11,P037,Product_37,Stationery,W2,15,89,23.21,10
2024-01-11,P038,Product_38,Clothing,W3,16,86,184.7,19
2024-01-11,P039,Product_39,Stationery,W3,26,78,147.45,26
2024-01-11,P040,Product_40,Groceries,W1,27,63,81.15,39
2024-01-11,P041,Product_41,Electronics,W1,22,78,763.0,29
2024-01-11,P042,Product_42,Electronics,W2,24,71,882.21,30
2024-01-11,P043,Product_43,Clothing,W3,31,63,225.38,25
2024-01-11,P044,Product_44,Clothing,W3,29,77,261.65,31
2024-01-11,P045,Product_45,Electronics,W2,5,93,214.06,18
2024-01-11,P046,Product_46,Clothing,W1,25,69,84.32,33
2024-01-11,P047,Product_47,Clothing,W3,42,49,297.75,19
2024-01-11,P048,Product_48,Groceries,W1,19,82,31.98,20
2024-01-11,P049,Product_49,Electronics,W1,23,68,428.78,16
2024-01-11,P050,Product_50,Groceries,W2,28,79,28.89,16
2024-01-12,P001,Product_1,Clothing,W3,20,79,286.12,20
2024-01-12,P002,Product_2,Groceries,W2,14,85,11.29,27
2024-01-12,P003,Product_3,Groceries,W1,32,74,20.82,28
2024-01-12,P004,Product_4,Stationery,W1,20,82,72.18,17
2024-01-12,P005,Product_5,Groceries,W2,36,58,67.55,22
2024-01-12,P006,Product_6,Groceries,W3,18,86,11.83,22
2024-01-12,P007,Product_7,Clothing,W3,30,79,297.69,23
2024-01-12,P008,Product_8,Stationery,W3,18,82,55.8,16
2024-01-12,P009,Product_9,Groceries,W2,21,79,91.8,21
2024-01-12,P010,Product_10,Clothing,W3,8,82,110.0,15
2024-01-12,P011,Product_11,Electronics,W3,33,65,625.02,30
2024-01-12,P012,Product_12,Clothing,W1,27,78,226.98,27
2024-01-12,P013,Product_13,Groceries,W3,39,60,85.15,32
2024-01-12,P014,Product_14,Stationery,W2,45,45,122.52,37
2024-01-12,P015,Product_15,Groceries,W2,15,87,96.59,13
2024-01-12,P016,Product_16,Groceries,W2,0,92,22.51,15
2024-01-12,P017,Product_17,Stationery,W3,36,64,108.57,33
2024-01-12,P018,Product_18,Clothing,W2,30,75,73.22,28
2024-01-12,P019,Product_19,Electronics,W1,45,48,705.81,39
2024-01-12,P020,Product_20,Electronics,W2,30,71,919.03,29
2024-01-12,P021,Product_21,Stationery,W1,21,76,73.52,24
2024-01-12,P022,Product_22,Clothing,W2,31,75,190.76,18
2024-01-12,P023,Product_23,Electronics,W2,5,102,584.25,19
2024-01-12,P024,Product_24,Clothing,W2,23,75,210.8,16
2024-01-12,P025,Product_25,Electronics,W1,8,95,274.35,15
2024-01-12,P026,Product_26,Clothing,W1,35,60,110.22,36
2024-01-12,P027,Product_27,Groceries,W1,2,93,62.51,15
2024-01-12,P028,Product_28,Stationery,W1,9,95,50.7,21
2024-01-12,P029,Product_29,Stationery,W1,35,72,58.44,32
2024-01-12,P030,Product_30,Stationery,W1,21,70,64.92,23
2024-01-12,P031,Product_31,Groceries,W3,10,94,49.71,15
2024-01-12,P032,Product_32,Electronics,W3,27,68,630.3,30
2024-01-12,P033,Product_33,Stationery,W2,26,65,28.67,22
2024-01-12,P034,Product_34,Stationery,W3,18,83,52.02,14
2024-01-12,P035,Product_35,Clothing,W3,34,75,127.83,34
2024-01-12,P036,Product_36,Clothing,W3,27,74,85.7,24
2024-01-12,P037,Product_37,Stationery,W3,19,74,95.55,21
2024-01-12,P038,Product_38,Groceries,W2,13,96,13.84,13
2024-01-12,P039,Product_39,Groceries,W1,19,85,96.07,22
2024-01-12,P040,Product_40,Electronics,W2,6,94,264.92,11
2024-01-12,P041,Product_41,Electronics,W3,17,74,863.81,13
2024-01-12,P042,Product_42,Groceries,W2,26,70,90.63,16
2024-01-12,P043,Product_43,Groceries,W1,0,103,86.96,10
2024-01-12,P044,Product_44,Groceries,W2,20,89,54.79,25
2024-01-12,P045,Product_45,Clothing,W2,27,74,253.62,38
2024-01-12,P046,Product_46,Stationery,W2,29,71,58.76,33
2024-01-12,P047,Product_47,Groceries,W1,20,75,84.74,22
2024-01-12,P048,Product_48,Electronics,W2,22,69,432.89,29
2024-01-12,P049,Product_49,Electronics,W3,13,95,395.9,15
2024-01-12,P050,Product_50,Stationery,W2,22,82,22.04,16
2024-01-13,P001,Product_1,Electronics,W3,20,88,209.91,32
2024-01-13,P002,Product_2,Clothing,W1,25,77,135.01,27
2024-01-13,P003,Product_3,Electronics,W2,41,60,462.57,45
2024-01-13,P004,Product_4,Electronics,W2,40,69,410.23,46
2024-01-13,P005,Product_5,Stationery,W3,61,39,67.83,50
2024-01-13,P006,Product_6,Clothing,W2,45,45,53.31,31
2024-01-13,P007,Product_7,Stationery,W3,20,87,68.71,21
2024-01-13,P008,Product_8,Electronics,W3,16,88,586.93,23
2024-01-13,P009,Product_9,Stationery,W2,46,58,28.66,53
2024-01-13,P010,Product_10,Groceries,W2,38,60,86.88,38
2024-01-13,P011,Product_11,Stationery,W3,30,73,142.8,39
2024-01-13,P012,Product_12,Electronics,W2,24,83,716.86,36
2024-01-13,P013,Product_13,Clothing,W1,24,83,233.73,23
2024-01-13,P014,Product_14,Groceries,W3,46,50,41.82,44
2024-01-13,P015,Product_15,Clothing,W3,20,86,194.18,20
2024-01-13,P016,Product_16,Clothing,W1,23,71,248.72,33
2024-01-13,P017,Product_17,Clothing,W3,31,71,71.53,39
2024-01-13,P018,Product_18,Electronics,W1,58,51,675.67,56
2024-01-13,P019,Product_19,Groceries,W2,67,30,97.6,50
2024-01-13,P020,Product_20,Groceries,W1,45,45,90.86,46
2024-01-13,P021,Product_21,Stationery,W1,54,54,142.5,49
2024-01-13,P022,Product_22,Stationery,W3,61,32,10.18,54
2024-01-13,P023,Product_23,Electronics,W3,18,88,223.96,29
2024-01-13,P024,Product_24,Electronics,W3,38,58,749.52,32
2024-01-13,P025,Product_25,Clothing,W2,18,84,193.96,23
2024-01-13,P026,Product_26,Stationery,W3,44,54,124.45,52
2024-01-13,P027,Product_27,Clothing,W3,49,52,276.92,49
2024-01-13,P028,Product_28,Stationery,W2,15,80,11.92,31
2024-01-13,P029,Product_29,Electronics,W1,36,72,393.1,26
2024-01-13,P030,Product_30,Groceries,W2,69,25,90.07,51
2024-01-13,P031,Product_31,Electronics,W2,70,38,265.76,56
2024-01-13,P032,Product_32,Groceries,W3,49,47,93.6,54
2024-01-13,P033,Product_33,Electronics,W2,55,44,391.52,53
2024-01-13,P034,Product_34,Electronics,W2,24,81,953.85,26
2024-01-13,P035,Product_35,Stationery,W2,46,46,116.08,58
2024-01-13,P036,Product_36,Groceries,W2,73,20,83.39,59
2024-01-13,P037,Product_37,Groceries,W2,44,59,29.38,48
2024-01-13,P038,Product_38,Electronics,W3,65,44,581.72,53
2024-01-13,P039,Product_39,Electronics,W2,43,55,721.01,45
2024-01-13,P040,Product_40,Groceries,W3,31,65,11.85,33
2024-01-13,P041,Product_41,Clothing,W1,43,52,202.51,49
2024-01-13,P042,Product_42,Clothing,W3,50,41,133.2,51
2024-01-13,P043,Product_43,Electronics,W1,37,58,206.19,31
2024-01-13,P044,Product_44,Clothing,W2,37,60,113.97,32
2024-01-13,P045,Product_45,Groceries,W3,35,72,76.97,31
2024-01-13,P046,Product_46,Groceries,W2,28,81,98.88,29
2024-01-13,P047,Product_47,Groceries,W1,34,74,12.16,34
2024-01-13,P048,Product_48,Electronics,W1,63,34,484.73,56
2024-01-13,P049,Product_49,Stationery,W1,58,47,12.14,50
2024-01-13,P050,Product_50,Groceries,W2,24,76,29.43,23
2024-01-14,P001,Product_1,Clothing,W1,26,82,164.02,29
2024-01-14,P002,Product_2,Groceries,W2,61,29,76.82,51
2024-01-14,P003,Product_3,Stationery,W2,18,81,23.31,31
2024-01-14,P004,Product_4,Clothing,W3,49,60,209.01,56
2024-01-14,P005,Product_5,Groceries,W2,54,53,87.36,53
2024-01-14,P006,Product_6,Stationery,W3,42,52,118.21,42
2024-01-14,P007,Product_7,Groceries,W1,45,50,83.11,44
2024-01-14,P008,Product_8,Stationery,W2,55,39,134.0,58
2024-01-14,P009,Product_9,Groceries,W1,20,71,33.57,35
2024-01-14,P010,Product_10,Stationery,W1,36,59,19.4,30
2024-01-14,P011,Product_11,Stationery,W1,41,61,54.44,37
2024-01-14,P012,Product_12,Clothing,W1,43,55,113.38,38
2024-01-14,P013,Product_13,Groceries,W2,44,53,42.12,47
2024-01-14,P014,Product_14,Clothing,W3,40,57,170.29,29
2024-01-14,P015,Product_15,Groceries,W2,61,46,88.12,54
2024-01-14,P016,Product_16,Groceries,W2,19,90,51.9,20
2024-01-14,P017,Product_17,Stationery,W2,28,65,77.52,25
2024-01-14,P018,Product_18,Groceries,W2,24,78,35.69,20
2024-01-14,P019,Product_19,Clothing,W2,35,57,49.37,34
2024-01-14,P020,Product_20,Stationery,W2,59,46,23.14,46
2024-01-14,P021,Product_21,Clothing,W2,51,45,150.56,40
2024-01-14,P022,Product_22,Stationery,W2,50,59,40.45,52
2024-01-14,P023,Product_23,Groceries,W2,27,74,66.76,21
2024-01-14,P024,Product_24,Stationery,W3,39,54,70.41,34
2024-01-14,P025,Product_25,Groceries,W3,53,45,44.9,45
2024-01-14,P026,Product_26,Stationery,W3,29,65,132.77,26
2024-01-14,P027,Product_27,Clothing,W3,52,44,85.81,44
2024-01-14,P028,Product_28,Stationery,W3,39,60,89.69,39
2024-01-14,P029,Product_29,Clothing,W3,41,53,177.68,43
2024-01-14,P030,Product_30,Groceries,W1,41,57,45.04,40
2024-01-14,P031,Product_31,Clothing,W2,57,37,233.52,52
2024-01-14,P032,Product_32,Groceries,W1,38,60,31.11,38
2024-01-14,P033,Product_33,Stationery,W1,52,41,116.05,55
2024-01-14,P034,Product_34,Clothing,W2,44,65,116.64,39
2024-01-14,P035,Product_35,Stationery,W2,21,72,76.13,27
2024-01-14,P036,Product_36,Electronics,W1,56,44,810.93,45
2024-01-14,P037,Product_37,Electronics,W1,62,46,358.27,59
2024-01-14,P038,Product_38,Electronics,W3,30,69,963.91,24
2024-01-14,P039,Product_39,Groceries,W2,36,73,19.35,27
2024-01-14,P040,Product_40,Groceries,W3,58,38,18.61,53
2024-01-14,P041,Product_41,Groceries,W2,39,54,16.11,48
2024-01-14,P042,Product_42,Groceries,W2,20,89,91.66,25
2024-01-14,P043,Product_43,Clothing,W2,27,75,71.69,26
2024-01-14,P044,Product_44,Groceries,W2,49,55,93.39,53
2024-01-14,P045,Product_45,Groceries,W3,34,73,57.88,42
2024-01-14,P046,Product_46,Stationery,W3,56,48,61.72,42
2024-01-14,P047,Product_47,Groceries,W1,56,53,43.9,48
2024-01-14,P048,Product_48,Electronics,W1,67,27,306.78,59
2024-01-14,P049,Product_49,Stationery,W3,33,69,118.75,37
2024-01-14,P050,Product_50,Electronics,W1,50,58,981.63,51
2024-01-15,P001,Product_1,Clothing,W2,27,75,200.87,37
2024-01-15,P002,Product_2,Clothing,W3,0,102,244.0,10
2024-01-15,P003,Product_3,Electronics,W1,26,65,312.17,22
2024-01-15,P004,Product_4,Clothing,W1,39,64,91.13,36
2024-01-15,P005,Product_5,Clothing,W1,20,87,257.98,15
2024-01-15,P006,Product_6,Electronics,W1,36,55,609.1,32
2024-01-15,P007,Product_7,Groceries,W3,21,83,72.94,11
2024-01-15,P008,Product_8,Groceries,W3,21,85,8.29,36
2024-01-15,P009,Product_9,Groceries,W2,32,68,82.35,31
2024-01-15,P010,Product_10,Stationery,W2,20,84,68.61,14
2024-01-15,P011,Product_11,Stationery,W1,16,90,15.84,33
2024-01-15,P012,Product_12,Clothing,W2,22,73,247.8,33
2024-01-15,P013,Product_13,Electronics,W3,21,83,884.65,13
2024-01-15,P014,Product_14,Stationery,W3,28,70,69.82,34
2024-01-15,P015,Product_15,Clothing,W2,29,73,167.97,28
2024-01-15,P016,Product_16,Electronics,W2,14,78,615.49,12
2024-01-15,P017,Product_17,Clothing,W3,26,65,206.37,27
2024-01-15,P018,Product_18,Clothing,W3,19,85,221.39,11
2024-01-15,P019,Product_19,Groceries,W3,25,78,24.37,36
2024-01-15,P020,Product_20,Groceries,W1,37,64,79.43,35
2024-01-15,P021,Product_21,Groceries,W3,19,90,25.05,11
2024-01-15,P022,Product_22,Stationery,W3,0,105,145.09,14
2024-01-15,P023,Product_23,Stationery,W2,22,82,60.06,17
2024-01-15,P024,Product_24,Groceries,W3,37,63,22.31,38
2024-01-15,P025,Product_25,Groceries,W2,40,53,6.31,32
2024-01-15,P026,Product_26,Stationery,W1,11,95,110.06,19
2024-01-15,P027,Product_27,Electronics,W2,24,79,300.81,32
2024-01-15,P028,Product_28,Stationery,W2,9,98,64.3,12
2024-01-15,P029,Product_29,Stationery,W3,2,95,111.42,20
2024-01-15,P030,Product_30,Clothing,W1,20,70,218.36,27
2024-01-15,P031,Product_31,Groceries,W1,32,62,37.2,37
2024-01-15,P032,Product_32,Stationery,W2,28,74,55.67,38
2024-01-15,P033,Product_33,Stationery,W1,26,65,49.42,18
2024-01-15,P034,Product_34,Electronics,W1,6,102,669.99,14
2024-01-15,P035,Product_35,Electronics,W2,28,80,507.25,30
2024-01-15,P036,Product_36,Electronics,W2,25,74,509.16,23
2024-01-15,P037,Product_37,Stationery,W1,15,92,116.9,11
2024-01-15,P038,Product_38,Clothing,W3,17,79,222.72,23
2024-01-15,P039,Product_39,Groceries,W1,25,80,33.17,33
2024-01-15,P040,Product_40,Clothing,W2,36,61,259.98,35
2024-01-15,P041,Product_41,Electronics,W1,21,72,585.14,18
2024-01-15,P042,Product_42,Groceries,W1,41,65,92.67,38
2024-01-15,P043,Product_43,Groceries,W3,31,72,60.75,36
2024-01-15,P044,Product_44,Stationery,W3,33,63,80.75,27
2024-01-15,P045,Product_45,Electronics,W2,20,89,851.48,21
2024-01-15,P046,Product_46,Groceries,W2,29,76,69.25,28
2024-01-15,P047,Product_47,Groceries,W3,31,64,75.25,39
2024-01-15,P048,Product_48,Groceries,W3,29,75,94.7,37
2024-01-15,P049,Product_49,Clothing,W3,8,93,54.66,16
2024-01-15,P050,Product_50,Stationery,W1,36,73,107.57,35
2024-01-16,P001,Product_1,Electronics,W2,27,68,626.68,30
2024-01-16,P002,Product_2,Stationery,W3,12,95,17.94,12
2024-01-16,P003,Product_3,Electronics,W1,37,59,483.03,38
2024-01-16,P004,Product_4,Groceries,W1,26,64,56.35,29
2024-01-16,P005,Product_5,Electronics,W1,28,64,303.27,37
2024-01-16,P006,Product_6,Stationery,W2,29,65,13.09,29
2024-01-16,P007,Product_7,Clothing,W3,11,94,195.42,21
2024-01-16,P008,Product_8,Electronics,W2,24,74,214.18,31
2024-01-16,P009,Product_9,Electronics,W2,0,103,662.06,17
2024-01-16,P010,Product_10,Clothing,W3,7,91,93.53,12
2024-01-16,P011,Product_11,Stationery,W1,28,66,47.11,38
2024-01-16,P012,Product_12,Groceries,W3,28,64,68.18,31
2024-01-16,P013,Product_13,Electronics,W1,23,72,858.34,36
2024-01-16,P014,Product_14,Electronics,W2,19,85,863.65,14
2024-01-16,P015,Product_15,Clothing,W3,31,62,132.05,27
2024-01-16,P016,Product_16,Clothing,W1,13,80,124.11,12
2024-01-16,P017,Product_17,Stationery,W1,41,51,16.53,29
2024-01-16,P018,Product_18,Electronics,W1,39,63,673.44,25
2024-01-16,P019,Product_19,Electronics,W1,14,76,561.03,19
2024-01-16,P020,Product_20,Electronics,W1,4,88,418.6,10
2024-01-16,P021,Product_21,Clothing,W1,18,91,96.48,28
2024-01-16,P022,Product_22,Electronics,W2,20,72,741.81,18
2024-01-16,P023,Product_23,Electronics,W3,30,73,553.46,28
2024-01-16,P024,Product_24,Groceries,W3,37,62,9.23,35
2024-01-16,P025,Product_25,Groceries,W3,31,78,80.68,39
2024-01-16,P026,Product_26,Groceries,W3,16,78,86.2,17
2024-01-16,P027,Product_27,Stationery,W1,42,65,145.32,38
2024-01-16,P028,Product_28,Groceries,W3,10,97,40.15,11
2024-01-16,P029,Product_29,Groceries,W1,20,77,7.98,17
2024-01-16,P030,Product_30,Groceries,W3,31,63,76.11,35
2024-01-16,P031,Product_31,Clothing,W3,29,69,93.59,21
2024-01-16,P032,Product_32,Clothing,W3,18,73,114.11,10
2024-01-16,P033,Product_33,Electronics,W3,13,79,787.18,13
2024-01-16,P034,Product_34,Clothing,W3,9,91,204.22,13
2024-01-16,P035,Product_35,Electronics,W2,15,83,864.51,22
2024-01-16,P036,Product_36,Electronics,W1,30,65,943.71,27
2024-01-16,P037,Product_37,Clothing,W3,27,67,58.16,15
2024-01-16,P038,Product_38,Clothing,W2,10,94,121.44,10
2024-01-16,P039,Product_39,Stationery,W3,31,65,85.21,38
2024-01-16,P040,Product_40,Clothing,W1,25,78,158.25,28
2024-01-16,P041,Product_41,Electronics,W1,33,59,222.22,30
2024-01-16,P042,Product_42,Stationery,W1,23,67,113.81,22
2024-01-16,P043,Product_43,Stationery,W2,25,75,13.59,33
